ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
part3_p138_a1,Vol.2,part III,p138,1887.,"Stevenson, Robert Louis.","A Portrait,","[in] Underwoods. (Works, Edinburgh Edition, 1894-8, 28 vols., vol. xiv, p. 123.)",,"I am ""the smiler with the knife""..."
part3_p138_a2,Vol.2,part III,p138,1888.,"Furnivall, Frederick James.","Note,","[in] The Academy, Dec. 22, 1888, Notes and News, vol. xxxiv, p. 403.","Dr. Furnivall writes:
""May I appeal through you for two volunteer editors for
the Chaucer Society? ... I want (1) somebody with access
to a large library, to compile 'The Praise of Chaucer'—all
allusions to him from his own day to (say) Dryden, and the
chief ones since; and (2) a history and record man to write
an 'England in Chaucer’s Time' (1300-1400)—a better
Godwin. ... The 'England in Chaucer’s Time' would form
a good foundation for an after 'History of England in the
Fourteenth Century'—a book much wanted.""","[The present work attempts to fulfil, and in some respects exceeds, the first of these ideals laid down by Dr. Furnivall.]"
part3_p139_a1,Vol.2,part III,p139,1889.,"Bright, James W.","Review of Chaucer's Minor Poems,","ed. W. W. Skeat (1888), [in] Modern Language Notes, Baltimore, June 1889, vol. iv, pp. 359-63.","[p. 359] Dr. Furnivall has made an appeal for ""somebody with
access to a large library to compile 'The Praise of Chaucer'—
—all allusions to him from his own day to (say) Dryden, and
the chief ones since"" [Academy, Dec. 22, 1888]. This
appeal, it is hoped, will soon find a fitting response; for a
history of opinion relating to Chaucer as a poet, which would
be made possible by such a collection of evidence, would con¬
stitute a novel and important adjunct to the history of English
Poetry. Just as the characteristics of the dramatists of the
Restoration Period may be understood by their treatment of
the plays of Shakespeare, so the repute of Chaucer at any
given time will serve to reveal much of the culture and of the
poetic fashions of that time.","[For Dr. Furnivall's appeal, to which the present work is a response, see immediately above, 1888.]"
part3_p139_a2,Vol.2,part III,p139,1890.,"Koch, John.","The Chronology of Chaucer's Writings, &c.","(Chaucer Soc., 2nd series, 27.)","[A carefully reasoned argument, carrying forward the
researches of ten Brink, Morley and Skeat. At the end are
notes by Skeat on some doubtful points.]",
part3_p139_a3,Vol.2,part III,p139,1890.,"Manly, John Matthews.","Observations on the Language of Chaucer's Legend of Good Women,","[in] Harvard Studies and Notes in Philology and Literature, 1893, vol. ii, pp. 1-120.","[Part of a dissertation prepared in 1890; modelled on
Professor G. L. Kittredge’s similar study of Troilus, then
(1893) in the press, q.v. below, 1894. Based on the
Cambridge MS. Gg. 4. 27].",
part3_p140_a1,Vol.2,part III,p140,1891.,"Butler, Samuel.","The Wife of Bath,","[Note, dated 1891, in] The Notebooks of Samuel Butler, 1912, p. 262.","There are Canterbury Pilgrims every Sunday in summer
who start from close to the old Tabard, only they go by the
South-Eastern Railway and come back the same day for five
shillings. And, what is more, they are just the same sort of
people. If they do not go to Canterbury they go by the
Clacton Belle to Clacton-on-Sea. There is not a Sunday the
whole summer through but you may find all Chaucer's
pilgrims, man and woman for man and woman, on board the
Lord of the Isles or the Clacton Belle. Why, I have seen the
Wife of Bath on the Lord of the Isles myself. She was
eating her luncheon off an Ally Sloper's Half Holiday, which
was spread out upon her knees.",
part3_p140_a3,Vol.2,part III,p140-144,1891.,"Lounsbury, Thomas Raynsford.",Studies in Chaucer: His Life and Writings.,"In three volumes, New York, 1891. [The London issue, 1892, is in B. M.].","[The eight chapters or ""monographs"" which make up the
book are as follows:]
Vol. I. Chapter I.— The Life of Chaucer.
"" Chapter II.—The Chaucer Legend.
"" Chapter III.—The Text of Chaucer.
Vol. I. Chapter IV.—The Writings of Chaucer.
Vol. II. Chapter IV. (continued).—The Romance of the Rose.
"" Chapter V.—The Learning of Chaucer.
"" Chapter VI.—The Relations of Chaucer to the English
Language and to the Religion of his
Time.
Vol. III. Chapter VII.—Chaucer in Literary History.
"" Chapter VIII.—Chaucer as a Literary Artist.
"" Appendix.
[Vol. iii, I have sought to show that Chaucer was not only a great
p. 439]
artist, but that he became so at the cost of time and labour;
that in him, standing at the fountain-head of English litera¬
ture, the critical spirit was as highly developed as the creative.
... If we need further confirmation, we can find it in one
marked change that took place in his literary methods. In
his earlier work he introduces constantly characters that are
merely personifications of qualities or acts or sentiments.
In so doing he followed the practice of his immediate pre¬
decessors. As he advanced in knowledge and taste he shook
himself free from the trammels of this temporary fashion. He
abandoned almost entirely the field of abstractions in which
the men of his time delighted, and in which his contemporary
Langland was contented to remain. For the shadowy beings
who dwell in the land of types he substituted living men and
women; for the allegorical representations of feelings and
beliefs, the direct outpourings of passion. Changes of method
such as these are not the result of freak or accident. Chaucer,
accordingly, must stand or fall not merely by our opinion of
what he did, but by our knowledge that what he did was done
consciously. ...
It is impossible to take final leave of the poet without some
notice of what is on the whole the most pronounced character¬
[p. 441] istic of his style. This is the uniformly low level upon which
he moves. There is no other author in our tongue who has
clung so closely and so persistently to the language of common
life. Such a characteristic appealed strongly to the men who
led the revolt against the artificial diction that prevailed in
the poetry of the last century. It attracted in particular the
attention of Wordsworth. The course of his predecessor he
cited as an authority for the one which he himself adopted. ...
There have been many men of genius who have been able to
say grand things grandly. To the fewest of the few is re¬
served the achievement of the far harder task of discoursing
of mean things without discoursing meanly; of recounting the
prosaic events of life without becoming prosaic one's self; of nar¬
rating them in the plainest terms, and yet investing them with a
poetic charm. It is in the power of genius only to accomplish
this at all; but it is by no means in the power of all genius.
[p. 442] It is because he stayed so persistently on these low levels
that Chaucer was enabled to combine with apparent ease
characteristics and methods that are often deemed incompatible.
His words are the more effective because their very simplicity
makes upon the mind the impression of understatement. The
imagination of the reader fills in and exaggerates the details
which have been left half-told. It is owing to this restraint
of expression that whatever he says is not only at all times
and in all places free from literary vulgarity, it never loses the
dignity that belongs, as well in letters as in life, to consum¬
mate high-breeding. There is an exquisite urbanity in his
manner which gives it attractiveness as pervasive and yet as
indefinable as that which the subtle evanescent flavour of arch
allusion imparts to his matter. I do not mean by this to
convey the idea that Chaucer abounds in ornate and brilliant
passages, or that he is constantly saying remarkable things in
a remarkable way. It is simply that in dealing with the
common he is never common-place. ... As a further result
of this absolute naturalness, he is enabled to pass from the
gravest to the lightest topics without giving the reader the
[p. 443] slightest sensation of shock. ... His freedom, indeed, verges
at times upon audacity. In the Knight's tale, for illustration,
following close upon the high-wrought description of the great
tournament comes the recital of the methods taken by the
physicians to save the life of the victor in the struggle. The
failure they meet with is told in the simplest terms. Their
efforts were fruitless because they received no help from nature.
Suddenly the poet interposes his own comment on the useless¬
ness, under such conditions, of the medical art in words like
these :—
""And certainly there nature will not wirche
Farewell, physic! Go! bear the man to church!""
With this quaint expression of personal opinion, he passes at
once to the pathetic parting-scene between the dying lover
and the woman for whom he is about to die. Yet these rapid
transitions do not produce upon the mind any effect of inap¬
propriateness or incongruity. Tears and laughter stand side
by side in Chaucer's verse as they do in life ...
[p. 444] I am not claiming for Chaucer that he is one of the few
supremest poets of the race. His station is near them, but he
is not of them. Yet, whatever may be the rank we accord
him among the writers of the world’s chief literatures, the
position he holds in his own literature is one that can no
longer be shaken by criticism or disturbed by denial. ...To
one alone among the writers of our own literature is he
inferior. Nor even by him has he been surpassed in every
way. There are characteristics in which he has no superior,
and, it may be right to add, in which he has no equal. ...
There is one particular in wwhich his merits in reference to the
literature are transcendent. He overcame its natural tendencies
to a dull seriousness which could sometimes be wrought into
vigorous invective, but had little power to fuse the spiritual
element of poetry with the purely intellectual. Into the stolid
English nature, which may be earnest, but evinces an almost
irresistible inclination towards heaviness, he brought a light¬
ness, a grace, a delicacy of fancy, a refined sportiveness even
upon the most unrefined themes which had never been known
[p. 445] before save on the most infinitesimal scale, and has not been
known too much since.
Nor is this the only distinctive characteristic in which
Chaucer excels. There is no other English author so absolutely
free, not merely from effort, but from the remotest suggestion
of effort. Shakspeare mounts far higher; yet with him
there are times when we seem to hear the flapping of the
wings, to be vaguely conscious that he is lashing his imagina¬
tion to put forth increased exertions. But in Chaucer no
slightest trace of strain is to be detected. As on the lower levels
the line never labours, so on the higher he never makes the
impression that he is trying to make an impression. It is the
absolute ease with which he rises that often prevents our per¬
ceiving how rapidly he has risen. ... Nor is it alone for the
naturalness and ease which result from this union of strength
and simplicity that the greatest of his successors have delighted
to honour the poet. Full as willingly have they paid homage
to the qualities of character displayed in his works as to those
of intellect; in perfect serenity of spirit as well as in perfect
sanity of view; in the large-hearted toleration which could
[p. 446] not speak bitterly even of the vicious; in the gracious worldli¬
ness which never hardened into the callousness of insensibility;
in the manly tenderness which never degenerated into senti¬
mentality; in the repose of conscious strength which never
wearied itself or worried itself in striving for effect;—in all
these characteristics the royal line of English poets has never
refused to acknowledge the supremacy of him whom it
recognizes as its founder.",
part3_p144_a1,Vol.2,part III,p144,1892.,"Kittredge, George Lyman.","The Authorship of the English Romaunt of the Rose,","[in] Harvard Studies and Notes in Philology and Literature, Boston, Mass., 1892, vol. i, pp. 1-65.","[A detailed examination and rejection of Lounsbury’s claim
that the M. E. Romaunt is Chaucer's, in his Studies in Chaucer,
q.v. above, 1891. Professor Kittredge says in conclusion:]
[p. 65] The affirmative evidence brought forward by Mr. Lounsbury,
when reduced to its lowest terms, we have found to be
entirely consistent with the belief that the translation is not
by Chaucer, but by an imitator. The negative evidence, on
the other hand, from dialect, grammar, and metre, if it does
not show conclusively that Chaucer and the translator were
two persons, still creates the strongest kind of probability in
favour of that supposition. We must therefore be allowed to
prefer the theory that is in accordance with all the facts to the
theory that is strongly opposed to the most significant of them,
and to believe that the Romaunt is not Chaucer's, with the
possible exception of the first seventeen hundred lines.",
part3_p144_a2,Vol.2,part III,p144-145,1893.,"Pollard, Alfred William.","Chaucer, [one of the] Literature Primers,",edited by J. R. Green.,"[Dr. Furnivall was originally invited to write the Primer
on Chaucer for this series: see above, Green, 1877. In the
little book, as finally written by Mr. Pollard, the chapters
are: Introduction; Chaucer, the King’s Servant; Chaucer,
the Student; The Contents and Order of Chaucer's Writings
(also the Canon); Poems of Chaucer's First Period; Poems
of Chaucer's Second Period—Chaucer at work on Italian
Models; The Canterbury Tales; Later Minor Poems—Chaucer's
rank as a Poet (a comparison with Shakespeare); Appendix—
Chaucer's Metre and Versification—Spurious and Doubtful
Works. The author, while summarising the best knowledge,
offers throughout much fresh and suggestive criticism.]
[p. 75] It was by service in the King’s Court, on diplomatic
missions, and at the Custom House, that a living had to be
earned and a substantial position won; and it is to these
objects, trivial in his case as we may now think them, that
[p. 76] Chaucer appears to have devoted the best years of his life. ...
If Shakspere had died in his thirtieth year he would have
been remembered as a botcher of a few poor plays, and the
author of Venus and Adonis, the Midsummer Night's Dream,
and Richard III. Where Shakspere botched Chaucer trans¬
lated, and the charm of a few hundred lines in the Death of
Blaunche and the pathos of the stories of Grisilde and Con¬
stance are the chief titles to remembrance of all the work he
did on the younger side of forty. From the very first he is
distinguished from his contemporaries by the music of his
verse; but the humour, the insight into character, the know¬
ledge of life, the entire mastery of words, the essential
qualities, that is, which we now connect with his name, all
came to Chaucer exceptionally late.
[p. 116] The portraits [in the Prologue], we should note, are all
such as one traveller might draw of another. There is no
attempt to show that the best of the pilgrims had their weak
points, and the worst their good ones. For the best Chaucer
has hearty admiration, for the worst a boundless tolerance,
which yet only thinly cloaks the keenest satire. One and
all he views from his holiday standpoint, building up his
descriptions with such notes as he would naturally gather
as he rode along with them on his pilgrimage—notes of dress,
of speech, of manner, of their talk about themselves and
their doings, until we can see his fellow-pilgrims as clearly
as if we too had mounted our rouncies and ridden along
with them.",
part3_p148_a1,Vol.2,part III,p148,1894.,"Kittredge, George Lyman.","Observations on the Language of Chaucer's Troilus,","Chaucer Society, 1894 [issue for 1891]. (Also issued as vol. iii of Harvard Studies and Notes in Philology and Literature, Boston, 1894.)","[A detailed and most valuable linguistic study, based on
the readings of four MSS.: Campsall, Harl. 2280; Camb.,
Gg. 4, 27; and Harl. 3943, all as edited for the Chaucer
Society by Dr. Furnivall. It consists of (1) a Grammatical
Chapter in which the forms occurring in Troilus are recorded
and analysed; and (2) a Metrical Chapter, with special
reference to final e.]",
part3_p148_a2,Vol.2,part III,p148,1894.,"Pollard, Alfred William.",,"See above, Chaucer's Canterbury Tales.",,
part3_p148_a3,Vol.2,part III,p148,1894-7.,"Skeat, Walter William.",,"See above, The Complete Works of Geoffrey Chaucer.",,
part3_p148_a4,Vol.2,part III,p148-150,1895.,"Ker, William Paton.","The Poetry of Chaucer, [review of] The Complete Works of Geoffrey Chaucer,","edited by the Rev. Walter W. Skeat, [in] The Quarterly Review, April, 1895, vol. clxxx, pp. 521-48. [The greater part of this article, that which is more directly concerned with Chaucer's poetry, i. e. pp. 534-47, is reprinted, with slight verbal changes and omissions, in Essays on Medieval Literature, by W. P. Ker, 1905, pp. 76-100.]","[The importance of Skeat's edition. Its supreme merit is
that it has cleared the poems of Chaucer from blunders of
language and rhythm, which in former editions interrupted
the flow of the verse, pp. 521-2. Chaucer's art and versi¬
fication, with especial reference to Dryden’s criticism, pp.
522-3.]
[p. 522] With regard to some of the strongest parts of Chaucer's
poetry, no later writer has been able to add anything essenti¬
ally new to the estimate given by Dryden. 'Here is God’s
plenty' is still the best criticism ever uttered on the“Canter¬
bury Tales.'
[There is some justification for Dryden’s censure of Chaucer's
verse, p. 523. Decay of metrical ability after Chaucer, and
Skeat's method in adopting readings, pp. 524-5. Examples
of Skeat’s emendations and readings, pp. 525-6. Account of
the contents of the volumes, with the comment that ""the
Clarendon Press has done little to relieve the general aspect of
sobriety, much at variance with the demeanour of the contents,
and very unlike the appearance of the illuminated books from
which the poems are copied,"" pp. 526-7. Complaint of the over¬
insistence on Dr. Furnivall’s classification of the groups of the
Canterbury Tales, pp. 527-8. On Skeat’s introductions, his
metrical symbols, his remarks on Chaucer’s vowels and Kentish
forms and knowledge of Old French verse—any possible flaws
in which do not prejudice his handling of the texts, pp. 528-
31. The texts of the Romaunt, Troylus and the Legende
acknowledged and praised, p. 532. Skeat’s abstention from
literary criticism, and reference of the reader to Lowell’s essay,
deprecated, p. 533. Comparison of Chaucer and Dante in their
use of mediæval habit and fashion, pp. 534-5. Historical
commentary on Chaucer inevitable and useful, pp. 535-6.
On Skeat's statement of the debt in the Hous of Fame
to Dante, and the general independence of Chaucer's poem,
p. 537. How much of Chaucer's genius can be seen outside
the Canterbury Tales, pp. 537-8.]
[p. 538] It is difficult to speak moderately of Chaucer's ""Troilus.""
It is the first great modern book in that kind where the most
characteristic modern triumphs of the literary art have been
won; in the kind to which belong the great books of Cer¬
vantes, of Fielding, and of their later pupils—that form of
story which is not restricted in its matter in any way, but is
capable of taking in comprehensively all or any part of the
aspects and humours of life. No other mediæval poem is rich
and full in the same way as ""Troilus"" is full of varieties of
character and mood. It is a tragic novel, and it is also strong
enough to pass the scrutiny of that Comic Muse who detects
the impostures of inflated heroic and romantic poetry. More
than this, it has the effective aid of the Comic Muse in that
alliance of tragedy and comedy which makes an end of all
the old distinctions and limitations of narrative and drama.
and proportion of Troilus, pp. 539-40. The Knightes Tale
[Troilus and the Filostrato, pp. 538-9. The dignity, beauty
and the Teseide, pp. 540-1. Chaucer's different handling of
the Troilus and Knightes Tale themes, pp. 541-3. Chaucer's
changes of handling throughout his works, p. 543. The
House of Fame an indulgence in mediæval vanities, pp. 544-5.
Contradictions and problems of the Canterbury Tales, pp.
544-7.]",
part3_p150_a2,Vol.2,part III,p150,1896.,"Morris, William; Ellis, F. S.; Burne-Jones, Sir Edward;
Hooper, W. H.",,See supra: The Works of Geoffrey Chaucer ('Kelmscott Chaucer').,,
part3_p150_a3,Vol.2,part III,p150-151,1898.,"Chaucer, Geoffrey.","The Works of Geoffrey Chaucer,","edited by Alfred W. Pollard, H. Frank Heath, Mark H. Liddell, W. S. McCormick. (The Globe Edition.)","[p. ix] [Preface by A. W. Pollard.]
In the division of labour ... I have myself remained
responsible for the Canterbury Tales, the Legende of Good
Women, the Glossary, and the General Introduction;
Professor Liddell has taken the Boece, the Treatise on the
Astrolabe, and the Romaunt of the Rose; Professor
McCormick, Troilus and Criseyde; Dr. Heath, the Hous of
Fame, Parlement of Foules, and all the shorter pieces. ...
We [the editors] all believe that in the present state of our
knowledge the most conservative treatment, consistent with
the necessities of common sense and the known rules of
Chaucerian usage, is also the best.
and history of the edition, its abortive undertaking by Henry
[Mr. Pollard in the Preface gives an account of the genesis
Bradshaw (see above, 1864, Works), Aldis Wright, Skeat, and
Furnivall, and its relation to the ""library edition,"" ultimately
edited by Skeat in 1894 (q.v.). The Introduction consists of
a cautious biography setting out only the known external
facts of Chaucer's life, followed by a more tentative chrono¬
logical account of his writings. Special introductions by the
various responsible editors then precede the text.]",
part3_p151_a1,Vol.2,part III,p151,1898.,"Pollard, Alfred William; Heath, Sir Henry Frank; Liddell, Mark Harvey; McCormick, Sir William Symington.",,See supra: The Works of Geoffrey Chaucer (Globe edition).,,
part3_p151_a2,Vol.2,part III,p151,1900.,"Skeat, Walter William.","The Chaucer Canon,",with a discussion of the works associated with the name of Geoffrey Chaucer.,"[The argument starts from the admitted genuineness of the
Canterbury Tales; Chaucer's grammatical practice in the
Squieres Tale, and that of the Ormulum and the metre and
rhyme-tests of the Tales are analysed; the conclusions are
applied to the poems of whose genuineness there is external
testimony, and then in succession to the non-Chaucerian
pieces printed by Thynne, Stowe, Speght, Urry, etc.]
[p. v] Much that is here said is necessarily repeated from what I
have already advanced in my six volume edition of Chaucer
and in the supplementary volume entitled Chaucerian Pieces;
but, [with other new matter] ... the account here given of
the striking parallel between Chaucer's grammatical usages
and the regular employment of various grammatical suffixes
in the unassailable text of the Ormulum is, to the best of my
belief, wholly new, and adds much firmness and certainty to
the whole argument. ...
The argument which I adduce is briefly this. The extreme
regularity of the metre of the Ormulum enables us to deduce
[p. vi] with certainty the circumstances under which grammatical
inflexions are employed in it. Precisely similar inflexions
occur in the genuine works of Chaucer, but not (speaking
generally) in works which have erroneously been connected
with his name.
Further, the genuine works, and these only, satisfy various
rime-tests which are duly explained, and are all deducible
from the Canterbury Tales; and in this way the true Chaucer
Canon can be established.",
part3_p123_a4,Vol.2,part III,p123-124,1879-80.,"Chaucer, Geoffrey.","The Poetical Works of Chaucer,","to which are appended poems attributed to Chaucer, edited by Arthur Gilman, 3 vols., Boston, 1880.","[Gilman's edition of Chaucer is the first considerable use
made, by way of an edition, of the work of Furnivall and
the Chaucer Society. In the case of the Canterbury Tales,
the text was based on the Ellesmere MS., which was collated
with others. It was considered advisable ""not to burden
the volume with the various readings."" The line-numbers
of Tyrwhitt’s edition are given in parentheses every fiftieth
line, and in the prose tales every tenth break in the six-text
edition is indicated. The greatest praise and thanks are
given to the Chaucer Society. The edition is also indebted
to the labours of Child, Skeat, Morris, Bradshaw and ten
Brink.
The Biography entitled The Times and the Poet is by the
editor, and is divided into sections: i. The Outer Life;
ii. The Social Life; iii. The Poet’s Life; iv. The Poet’s
Works; v. The Poet's Genius. A Section On Reading
Chaucer follows with information on pronunciation, stress
and scansion. Sections on Astrological Terms and Biblical
References follow. The Tales are divided into four days'
recital.
The apocryphal pieces include: Proverbe of Chaucer,
Balade de Visage, etc., Court of Love, Flower and Leaf, Cuckow
and Nightingale, Praise of Women, Chaucer’s Dream, Virelai
(Alone walkyng,"" etc.), Chaucer’s Prophesy and Go Forth
King.
The biography is dated 1879; the volumes were published
in 1880.]",
part3_p135_a2,Vol.2,part III,p135,1884.,"à Beckett, Gilbert Arthur, and Stanford, Sir Charles Villiers.","The Canterbury Pilgrims,","Opera in 3 Acts, written by Gilbert à Beckett, composed by C. Villiers Stanford.","[The scene of the 1st Act is the exterior of the Tabard
Inn, Southwark, at close of the 14th century. The characters
include Sir Christopher Synge, a knight of the shire, Geoffry
Blount, the Host of the Tabard, his wife and daughter and
apprentice, two other apprentices and Hal o' the Chepe.
In Act i, sc. 3, the Pilgrims enter in twos and threes slowly
assembling, the Merchant, Clerk, Doctor of Physick, etc.,
all with appropriate music.
This opera, written for the Carl Rosa Company, was first
performed at Drury Lane, on Wednesday, April 23rd, 1884.]",
part3_p137_a2,Vol.2,part III,p137-138,1887.,Morris. William.,"Feudal England,","[in] The Commonweal, nos. 84-87. [Reprinted, with slight alterations (as Lecture 3), in Signs of Change, 1887, pp. 73-5.]","[No.87,
[The central period of the Middle Ages in England] has a
p. 282]
literature of its own too, somewhat akin to its art, yet inferior
to it, and lacking its unity, since there is a double stream
in it. On the one hand the Court poet, the Gentleman,
Chaucer, with his Italianizing metres, and his formal recog¬
nition ot the classical stories; on which, indeed, he builds a
superstructure of the quaintest and most unadulterated
mediævalism, as gay and bright as the architecture which
his eyes beheld and his pen pictured for us, so clear, defined
and elegant; a sunny world even amidst its violence and
passing troubles, like those of a happy child, the worst of
them are amusement rather than a grief to the onlookers;
a world that scarcely needed hope in its eager life of adventure
and love, amidst the sunlit blossoming meadows, and green
woods and white begilded manor-houses. A kindly and
human muse is Chaucer’s, nevertheless, interested in and
amused by all life, but of her very nature devoid of strong
aspirations for the future; and that all the more, since,
though the strong devotion and fierce piety ot the ruder Middle
Ages had by this time waned, and the Church was more often
lightly mocked than either feared or loved, still the habit
ot looking on this life as part of another yet remained: the
world is fair and full of adventure; kind men and true and
noble are in it to make one happy; fools also to laugh at, and
rascals to be resisted, yet not wholly condemned; and when
this world is over we shall still go on living in another which
is a part of this. Of this picture, note all and be as merry
as you may, never forgetting that you are alive and that it
is good to live.
That is the spirit of Chaucer's poetry; but alongside of it
existed yet the ballad poetry of the people ... [and what]
you may call Lollard poetry, the great example of which is
William Langland’s ""Piers Plowman."" It is no bad cor¬
rective to Chaucer, and in form at least belongs wholly to the
popular side.","[For Skeat see below, 1888.]"
part3_p139_a4,Vol.2,part III,p139,1891.,Unknown.,[To Rosemounde.],,"[Professor Skeat discovered the text of the balade To
Rosemounde in MS. Rawlinson Poet. 163, and contributed it
to the Athenaeum, April 4, 1891; he also had it privately
printed in a double leaflet at about the same time, but we
have not been able to see this. See Hammond, Chaucer,
p. 460.]",
part3_p140_a2,Vol.2,part III,p140,1891.,"K[er], W[illiam] P[aton].","Of Chaucer's Rosemounde, Balade to yᵉ Makeres,","[in] The Oxford Magazine, April 29, 1891, vol ix, p. 305.","Maisters that in the goodly sees divyne
the brighte Apolo with the laurer grounde,
we thanken yow that of youre hye ingyne
on erthe yit the crommes ben yfounde:
loo Aristotle in Egipte under grounde
that of Athenes wroot the governaunce,
and Chaucer thy balade of Rosemounde
of joye encresing oure inheritaunce.
. . . . . . .
L’Enuoy.
Go litel lewede rimes cercling rounde,
loketh ye be nat blamed of bobaunce
ther sortil [sic] lore is and the craft profounde
of joye encresing our inheritaunce.",[Occasioned by Professor Skeat's discovery of To Rosemounde.]
part3_p145_a1,Vol.2,part III,p145-146,1894.,"Chaucer, Geoffrey.","Chaucer's Canterbury Tales,","edited with notes and introduction by Alfred W. Pollard. 2 vols. (In Macmillan’s ""Eversley Series."")","[The text is preceded by an Introduction in which, after a
statement as to the history of the edition and its relation to
the projected Library Edition and as to the treatment of the
text, the editor outlines Chaucer's progress from slavish trans¬
lation in the early Second Nonnes Tale, through the Clerkes
Tale, Troilus and Knightes Tale, to complete freedom from his
source or analogue in his latest work, such as the Prioresses,
Reves and Pardoneres Tales.]",
part3_p146_a1,Vol.2,part III,p146-148,1894-97,"Chaucer, Geoffrey.",The Complete Works of Geoffrey Chaucer.,"Edited ... by ... W. W. Skeat, 7 vols.","[The chief contents are: Vol. I, Life of Chaucer, etc.;
Romaunt of the Rose and Minor Poems, with introductions
and notes. (See also vol. iv below, for additions to Minor
Poems.)
Vol. II: Boethius and Troilus, with introductions and
notes.
Vol. III: House of Fame; Legend of Good Women;
Astrolabe, with introductions and notes. An Account of the
Sources of the Canterbury Tales.
Vol. IV: The Canterbury Tales, in groups A to I, with
the Tale of Gamelyn as an appendix; Introduction on the
MSS. and the plan of the Tales adopted. The Introduction
contains also three Minor Poems additional to those in vol. i.
Vol. V: Notes to the Canterbury Tales, with an Intro¬
duction on the Chaucer Canon; the earlier editions; the
Text of the Canterbury Tales; Chaucer's scansion, accentu¬
ation and pronunciation; with rules for reading and a note on
modernised spelling.
Vol. VI: General Introduction, discussing the texts of the
various pieces; the editor’s obligations to others; the dialect
of Chaucer; his Kenticisms; pronunciation; scansion and
accents; open and close o and e, etc.; rime; assonances; final
y and ye; metres and forms of verse; analysis of Chaucer's
language and grammar; versification; his authorities. Glos¬
saries, indices, etc.
Vol. VII (Supplementary Volume), Chaucerian and other
Pieces, contains:
Introduction on the (selected) apocryphal pieces, generally
and individually, and the texts as follows, concluding with
indices, etc.:
I. Testament of Love (Usk).
II. Plowman’s Tale.
III. Jack Upland.
IV. Gower's Praise of Peace.
V. Hoccleve’s Letter of Cupid.
VI. To the Kinge's most noble Grace
To the Lordes and Knightes of the Hoccleve.
Garter
VII. Scogan’s Moral Ballade.
VIII. Lydgate's Complaint of the Black Knight.
IX. Lydgate’s Flour of Curtesye.
X. Lydgate’s Balade in Commendation of our Lady.
XI. To my Soverain Lady (Lydgate).
XII. Ballad of Good Counsel (Lydgate).
XIII. Beware of Doubleness (Lydgate).
XIV. Balade Warning Men to Beware of Deceitful
Women (Lydgate).
XV. Three Sayings (Lydgate).
XVI. Ros's La Belle Dame sans Mercy.
XVII. Henryson’s Testament of Cressid.
XVIII. Clanvowe’s Cuckoo and Nightingale.
XIX. Envoy to Alison.
XX. Flower and Leaf.
XXI. Assembly of Ladies.
XXII. Goodly Balade (Lydgate).
XXIII. Go Forth, King (Lydgate).
XXIV. Court of Love.
XXV. A Virelai.
XXVI. Prosperity (John Walton).
XXVII. Leaulte vault Richesse.
XXVIII. Sayings printed by Caxton.
XXIX. Balade in Praise of Chaucer.
[vol. vi. In the first place, my endeavour has been to produce a
p. ix]
thoroughly sound text, founded solely on the best MSS. and
the earliest prints, which shall satisfy at once the requirements
of the student of language and the reader who delights in
poetry. In the interest of both, it is highly desirable that
Chaucer’s genuine works should be kept apart from those
which were recklessly associated with them in the early
editions, and even in modern editions have been but imper¬
fectly suppressed. It was also desirable, or rather absolutely
necessary, that the recent advances in our knowledge of middle-
English grammar and phonetics should be rightly utilized,
and that no verbal form should be allowed to appear which
would have been unacceptable to a good scribe of the
fourteenth century.
I have also provided a large body of illustrative notes, many
of them gathered from the works of my predecessors, but
enlarged by illustrations due to my own reading during a long
course of years, and by many others due to the labours of the
[p. x] most recent critics. The number of allusions that have been
traced to their origin during the past fifteen years is consider¬
able; and much additional light has thus been thrown upon
Chaucer's method of treating his originals. ...
[p. xviii] As regards the texts, my chief debt is to the Chaucer
Society, which means, practically, Dr. Furnivall, through
whose zeal and energy so many splendid and accurate prints of
the MSS. have been produced, thus rendering the actual read¬
ings and spellings of the scribes accessible to students in all
countries. It is obvious that, but for such work, no edition of
Chaucer could have been attempted without an enormous
increase of labour and a prodigal expenditure of time.",
part3_p150_a1,Vol.2,part III,p150,1896.,"Chaucer, Geoffrey.","The Works of Geoffrey Chaucer,","now newly imprinted. Edited by F. S. Ellis; ornamented with pictures designed by Sir Edward Burne-Jones, and engraved on wood by W. H. Hooper. Printed by me, William Morris, at the Kelmscott Press, Hammersmith, 1896.","[The great folio 'Kelmscott Chaucer.' It took three years
and four months to prepare and execute, the printing alone
occupying a year and nine months. It has 87 pictures by
Burne-Jones; and, in addition, a full page woodcut title,
14 large borders, 18 borders for the pictures, and 26 large
initial words, as well as ornamental initial letters, all designed
by William Morris. See The Life of William Morris, by
J. W. Mackail, 1899, vol ii, chaps. xx, xxi.]",
