ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
part2_p197_a3,Vol.2,Part II,p197,1835.,"Strickland, Agnes.","The Pilgrims of Walsingham,","3 vols., vol. i, pp. i, iii, 23, 34, 56, 216, 274, [Notes] 307-8.","[p. i] Geoffrey Chaucer (the Sir Walter Scott of the thirteenth
[sic] century)...
[p. iii] Each of the votaries to the shrine of our Lady of Walsing¬
ham, in this work, like Chaucer's Canterbury Pilgrims, is
pledged to relate a tale.
[pp. 34, 56,  [Chapter-heading quotations from Chaucer.]
216, 274]
[pp. 307-8] As to the rhyming chronicler, Robert of Gloucester, he
assuredly fills the same place, in English poetry, that is
attributed to Chaucer, for amidst the ruggedness of his
constructions, may now and then be perceived a line that
rises into beauty.",
part2_p198_a1,Vol.2,Part II,p198-201,1835.,"T., W. I.","The Court Magazine in the Fourteenth Century,","[in] The Court Magazine, vol vi, pp. 254-57.","[p. 254] [The writer entering Westminster Abbey, notices one present:]
The individual who excited this interest in me was of
middle stature, somewhat inclined to corpulency, and expen¬
sively attired in a robe of deep purple. His countenance was
placid and benevolent; his eyes, which were large and mild,
were kept constantly upon a richly illuminated missal which
he held in his hand, with the contents of which, however, he
seemed not so deeply busied but that some fleeting and not
very grave thoughts had power ever and anon to diffuse a
satirical but good-natured smile over his face. His com¬
plexion was fair, his forehead broad and smooth, his hair thin
and of silvery whiteness, as was likewise his graceful and
becoming beard.
At length the service concluded, and I took the opportunity
of inquiring of my companion whether he knew the individual
who had so arrested my attention.
“Know him indeed,” quoth Master Scrope, “Marry do I—
and so shalt thou too.""...
[After the service the writer and Scrope follow Chaucer
to the house adjacent :]
[p. 255] ""Give you good even, Master Geoffrey,"" said Scrope, ""I
have brought a friend with me who loveth the Muse, and
would fain hold a little converse with her favourite son,
Master Geoffrey Chaucer.""
Master Geoffrey Chaucer! How the words rang in my
ears–I could scarce return thanks for the kindly welcome
with which the great bard greeted me, so intense was the
delight I experienced at finding myself thus suddenly and
agreeably confronted with him. There before me sat he
whose muse I had so long and so earnestly admired.
. . . . . . . . . .
[Chaucer provides wine, and proceeds :]
"" When I have done my reckonings in the Exchequer, I have
gotten a copy of verses to write for my good Lord of Vere, or
my Lady Blanche. Let alone his Majesty himself, who is
ever and anon crying out, ‘Is your muse turned sluggard,
Master Geoffrey, that we hear nought of her faith [sic, for
""i' faith""]!'  I believe they wish me to write every week
a poem as long as the siege of Troy. So my scribe Adam
Scrivener and myself have taken council, and here is our
resolve.""
Here he handed to Scrope and myself a slip of parchment,
on which was written as follows :—
""KNOW ALL MEN BY THESE PRESENTS : ON THE 1ST OF
JANUARY IN THE YEAR OF OUR LORD 13— AND IN THE — YEAR
OF THE REIGN OF OUR MOST GRACIOUS SOVEREIGN, KING
RICHARD THE SECOND–WE, GEOFFREY CHAUCER, PURPOSE,
BY THE ASSISTANCE OF OUR TRUSTY SCRIBE, ADAM SCRIVENER,
TO INDITE A GOODLY VOLUME, CONTAINING SUNDRY AND DIVERS
POEMS, SONGS, AND BALLADES BY US THE SAID GEOFFREY
CHAUCER, OUR TRUSTY FRIEND JOHN GOWER, AND OTHERS OF
HIS MAJESTY'S LIEGES; AND WE PURPOSE TO INDITE A SIMILAR
VOLUME UNDER THE TITLE OF
THE COURT MAGAZINE,
EDITED BY
GEOFFREY CHAUCER,
ON THE FIRST DAY OF EVERY MONTH, UNTIL FURTHER NOTICE.
COPIES OF THE SAID VOLUME MAY BE PROCURED OF ADAM
SORIVENER AT OUR HOUSE ABUTTING ON THE ABBEY OF ST.
PETER, WESTMINSTER, AT REASONABLE CHARGES.—GOD SAVE
THE KING.
""Now my masters, to-morrow is the first of January, and
I am going to present my book to his Majesty as a New Year's
Gift–and as Adam Scrivener–plague on him !—is very apt to
make my verses halt like Dame Jukket's dog, I must needs con
over the manuscript before I hand it over to my royal master.""
[Chaucer shows them the volume:]
Imprimis, was an address to His Majesty on the New Year,
followed by a translation by Chaucer himself of Petrarch’s
Sonnet “S'amor non è"" and which if my memory serves me
rightly, ran much in this strain :—
If no love is, O God what fele I so?
And if love is, what thing and whiche is he?...
""By the blessed Virgin, Master Geoffrey,"" said Scrope,
[Troilus, i. 400, and two following stanzas.]
"" but thou has rendered the Italian poesy into very delectable
English. Thou encounteredst Master Francis Petrarch, didst
not, when thou wentest on the embassy to Genoa?”
Chaucer’s answer was in the affirmative and was a long one,
for it related the history of the interview between the learned
inhabitant of Arqua and Geoffrey Chaucer, poet of Britain,
which interview our readers shall have fully described on some
future occasion.
A French ‘ballade,’ by the ""Moral Gower,"" of which the
'burthen' was
""En toutz errours amour se justifie,""
was the next piece recited by our host, in a style which showed
that his acquaintance with the French language had not been
acquired ""at Stratford-le-Bow."" When Chaucer had finished
it, he said–
""A book a month is much to do, and I have been fain to
beg for the assistance of my friends, and they have, as you
see, kindly given it to me. Master Gower's is to my fancy a
very choice piece of verse, and this ""Dit du Marguerite,"" by
the gallant French knight Sir John Froissart, is likewise in
good sooth much to my mind. You must come and crack a
bowl with Sir John-he's a merry man, and learned withal.
Oh!–but King Richard will be well pleased to-morrow, for
Sir John's new year's gift to his Majesty will be those chron¬
icles of the affairs of our times, which he has so long busied
himself in compiling.”
""I met Sir John in France,"" said Scrope, ""when I was
with the Count de Foix–but had no converse with him; he
stayed but one night.  ...
"" Master Froissart is a good friend of mine,"" said Chaucer,
""and even now I have just gotten from him a goodly poem,
which has so delighted me, that I purpose putting it into
English rhyme for the amusement of our court dames."" So
saying he rose from his chair, and reached from a shelf where¬
on stood more than
Twenty bokes clothed in blake or red,
a beautifully written manuscript, the title of which he recited
as follows :—
"" ‘Le Roman de Thesée, ou d’Arcite et Palemon, l'un et
l'autre de Thebes, de royal sang extraits, lesquels etant cousins¬
germains, par superflue amour de la belle Emilie, eurent
ensemble question et débat, l'un desquels à cette occasion perdit
la vie, et l'autre vint à son intencion.’ It is indeed a piteous
story, but if I translate it I think I shall make it somewhat
different and somewhat shorter. But it is a long job, and the
'Romaunt de la Rose' I found a somewhat tedious under¬
taking....
[The writer recites a spurious verse, and asks who com¬
posed it :]
""By my troth, I know not who composed it.... Let him
translate the beautiful Romance of “Le Chevalier au Lion,""
which is making such a coil even now. I showed my copy of
it to a gallant high German knight, who was lately travelling
in these parts, one Master Hartman von der Oue (what out¬
landish names they have in the countries over sea), and he
was so greatly charmed with it, that he straightways made a
copy thereof, and is going incontinent to turn it into his
mother tongue. You shall read a bit of the French poem; it
is a dainty work, by my faith.""
The glorious old bard reached down a huge folio from the
shelves which we have already described: and, like all lovers
of poetry, himself read the passages which he had proposed I
should have read. While he was turning over the leaves of
the manuscript, a slip of paper fell from it.... I found that
Chaucer himself had commenced the task he so earnestly
recommended to another. By his permission, I read the few
lines which he had already executed: they were from the com¬
mencement of the Poem*.
Almightie God that made mankyn,
He schilde his servandes out of syn,
And mayntene tham, with might and mayne
That herkens Swayne [sic] and Gawayne:
Thai war knightes of the tabyl rownde,
Tharfore listens a lytel stownde.
[And so for 26 lines further. The dreamer then awakes.]","* Is this the long lost “Book of the Lion""?—W. I. T."
part2_p201_a1,Vol.2,Part II,p201,1835.,"Wordsworth, William.",Postscript to the Poetical Works.,"(Prose Works, 2 vols., 1896, vol. ii, p. 364.)","How agreeable to picture to one's self, as has been done by
poets and romance-writers, from Chaucer down to Goldsmith,
a man devoted to his ministerial office, with not a wish or a
thought ranging beyond the circuit of its cares!",
part2_p202_a1,Vol.2,Part II,p202,1835.,"Wordsworth, William.","MS.,","dated 1835, describing his tour with Dorothy Wordsworth to Scotland in 1831, quoted by Prof. W. A. Knight as a note to Bothwell Castle. (Poetical Works, 1896, 8 vols., vol. vii, p. 301 n.)","These rude warriors cared little, perhaps, about either [sea
or rivers]; and yet if one may judge from the writings of
Chaucer, and from the old romances, more interesting passions
were connected with natural objects in the days of chivalry
than now; though going in search of scenery, as it is called,
had not then been thought of.",
part2_p202_a2,Vol.2,Part II,p202,1836.,"[Bandinel, Bulkeley.]","Catalogue of Early English Poetry... collected by Edmond Malone, Esq., and now preserved in the Bodleian Library,","Oxford, p. 7.","Chaucer (Geffrey)
The ploughman's tale... 1606 [q.v. above, vol. i, p. 177].",
part2_p202_a3,Vol.2,Part II,p202,1836.,"Brayley, Edward Wedlake, and Britton, John.","The History of the Ancient Palace and late Houses of Parliament at Westminster,",pp. 275-6.,"[The appointment of Chaucer, on July 13th, 1389, as Clerk
of the Works at Westminster, the Tower, and the Mews near
Charing Cross; with a lengthy biographical note based on
Godwin and the Testament of Love.]",
part2_p202_a4,Vol.2,Part II,p202,1836.,"[Browning, Robert ?]","Life of Strafford,","Browning Soc., 1892, pp. 129, 196-7 n.","Chaucer and Dr. Donne appear to have been Wentworth's
favourite poets. Chaucer indeed, to the court readers of that
day, was as Shakespeare in our own. It is clear too, from
the frequent use of peculiar expressions in his dispatches, that
the lord deputy was not unacquainted, and that intimately,
with the great dramatist, though he never, as with Chaucer
and Donne, quotes connected passages. [Passages from letters
of and to Strafford, q.v. below, App. A., 1635, 1637, Went-
worth, 1636, Conway.]",
part2_p202_a5,Vol.2,Part II,p202-203,[c. 1836-40.],"Campbell, Thomas.","Chaucer and Windsor,","[in] The Pilgrim of Glencoe and other Poems, 1842, pp. 100-1. (Poetical Works, ed. J. Logie Robertson, Oxford, 1907, p. 307.)","Long shalt thou flourish, Windsor...
But, should thy towers in ivied ruin rot,
There’s one, thine inmate once, whose strain renowned
Would interdict thy name to be forgot;
For Chaucer loved thy bowers and trode this very spot.
Chaucer! our Helicon’s first fountain stream,
Our morning star of song—that led the way
To welcome the long-after coming beam
Of Spenser's light, and Shakespeare’s perfect day.
Old England’s fathers lived in Chaucer's lay,
As if they ne’er had died. He grouped and drew
Their likeness with a spirit of life so gay,
That still they live and breathe in Fancy's view,
Fresh beings fraught with truth's imperishable hue.",[Mr. Robertson places this poem between poems of 1836 and of 1840.]
part2_p203_a1,Vol.2,Part II,p203,1836.,"[Carey, William ?]","Reminiscences of Stothard,","[in] Blackwood's Edinburgh Magazine, May and June, 1836, vol. xxxix. pp. 681-4, 753-7, 759. [References to Stothard’s painting, The Canterbury Pilgrims.]","[p. 631] So little conscious was he [Stothard] of the pecuniary value
of his talents, that I believe I speak perfectly true when I say
that he received but £200 for the Canterbury Pilgrims; a
picture which was afterwards exhibited by itself, at one
shilling a head, in all the great towns of England; was
engraved... and had the most extensive sale of any thing
of the kind published within the last century.
[p. 753] [No artist had previously attempted to illustrate Chaucer so
fully and elaborately. Indeed Chaucer had been most un¬
deservedly neglected both by artists and readers. Stothard’s
Canterbury Pilgrims owe their existence to Mr. Cromek, the
engraver, who told the writer that he always wished to see a
picture of Chaucer’s pilgrims on the road, travelling in com¬
pany together. But he saw that the great objection to such a
picture would be the monotonous uniformity of a procession.
Who could hope to make anything of it? There follows a
close account of Stothard’s picture, and the several figures in
it (pp. 753-6), with a quotation from Hoppner's letter, q.v.
above, 1807.]
[p. 759] [A reference to Stothard’s] beautiful little picture of the
Cock and the Fox, from Chaucer.","[These articles are most probably written by William Carey, the picture dealer, as they closely resemble much in his pamphlet, q.v. above, 1808.]"
part2_p203_a2,Vol.2,Part II,p203,1836.,"Dale, Thomas.",Lecture on Chaucer.,"See below, Ruskin.",,
part2_p203_a3,Vol.2,Part II,p203-204,1836.,"Dibdin, Thomas Frognall.","Reminiscences of a Literary Life,","2 vols., vol. i, pp. 119-20, 235, 237, 241, 273, 387, 390, 416, 497; vol. ii, pp. 788-9, 905.","[vol. ii,
p. 788]
When Blake entered the arena with Stothard, as a rival
[vol. ii, in depicting the Dramatis Personæ of Chaucer’s Canterbury
p. 789]
Tales he seems to have absolutoly lost his wits; his pencil was
as inferior to that of the former, as his burin was to that of
Cromek, who engraved Stothard’s immortal picture.","[Stothard's picture was published by Cromek, but engraved by Schiavonetti.]"
part2_p204_a1,Vol.2,Part II,p204-205,1836.,"Dunham, Samuel Astley.","Chaucer,","[in Lardner's] Cabinet Cyclopædia (Lives of the most eminent literary and scientific men of Great Britain.—Early Writers), pp. 125-172, 188, 205, 215, 298-9, 312-13, 315, 319, 351.","[p. 125] [A life of the pòet, forty-seven pages, followed by a detailed
notice of all his poems; as well as of some not by him.]
[p. 169] Of the literary and poetical character of Chaucer, it may
be remarked, that to no individual, perhaps, has our language
been more indebted than to the author of the Canterbury
Tales. He found his native tongue a mixed and uncouth
dialect of Norman-Saxon, rude, and undigested, and with no
writers whom he could consider in any respect as a guide or
[p. 170] model.... He therefore necessarily turned his eyes to
foreign resources; and we find that the greater part of his
poetical career was employed in translating... from the
Latin, French, and Italian. In doing this, however, he en¬
riched his own language with a vast store of verbal wealth...
and, moreover, moulded what he had taken into a form of
such unprecedented beauty and perspicuity, when compared
with any previous English poem, that those who immediately
succeeded him scarcely ever speak of his style but in terms of
enthusiastic rapture. When we consider, indeed, how greatly
superior to his contemporaries was the mechanism of his
versification, which, though from change of accent unaccom¬
modated to a modern ear, was, in the then construction of the
language, beyond all example harmonious and correct...
the admiration of his disciples, however warmly expressed,
seems justly his due. It may, in short, be affirmed, that even
now, by him who will take the trouble of becoming familiar
with the style of Chaucer, there will often be found, both in
his diction and versification, a certain natural sweetness,
simplicity, and naïveté, hardly to be met with elsewhere.
If, turning... to the consideration of the higher
attributes which more immediately constitute the poet, we
contrast what he has produced in these departments with the
age in which he lived,... can we hesitate in pronouncing
him one of the most extraordinary men to which his country
has given birth?...
[p. 171] In knowledge of human life, and in the power of delineating
it, he has no superior, save Shakspeare, with whom, indeed,
in universality of talent, he may justly be compared.",
part2_p205_a1,Vol.2,Part II,p205,1836.,"Garnett, Richard, the Elder.","English Dialects,","[in] The Quarterly Review, Feb., 1836, vol. Iv, pp. 380-82. (The Philo logical Essays of R. Garnett, edited by his Son, 1859, pp. 70-72.)","[Chaucer's use of north country dialect in the Reves Tale,
and especially of the word ""lathe,” a barn.]",
part2_p205_a2,Vol.2,Part II,p205,1836.,"Ruskin, John.","Letter to his father,","from Herne Hill, 25th March. (Works, ed. E. T. Cook and A. Wedderburn, 1903-12, 39 vols., vol. xxxvi, p. 6.)","I sit down to write of I know not what. I intend to
commence with our third lecture, English literature [by the
Rev. Thomas Dale]. Four lectures on this subject have spoken
of four celebrated authors of old time–Sir John Mandeville,
Sir John Gower, Chaucer, and Wickliffe. We are made
acquainted with their birth, parentage, education, etc.; the
character of their writings is spoken of, and extracts are read
as examples of their style. These extracts are always interest¬
ing, frequently entertaining, sometimes laughable, although
the laugh of the hearer is generally at, not with, the author.
The writings of the poets before Chaucer are like— Lifting
my eyes off the paper in search of a simile, they encounter a
piece of the sky seen through one of the very large panes of
our drawing-room window... [there] are long lines of grey
cloud, broken away into thin white fleeces, which are standing
still in the heavens, for there is no breeze to move them, and
between those grey clouds is seen here and there a piece of
excessive value, which is not dark, but deep, pure, far away,
which the eye seems to plunge into and go on, on, on, into the
stillness of its distance, until the grey cloud closes over it and
it is gone. That bit of sky is like one of these old poems,
cloudy and grey, uninteresting; but ever and anon through
the quaintness of his language or uncouthness of expression
breaks the mind of the poet, pure and noble and glorious, and
leading you away with it into fascination, and then the cloud
closes over him and he is gone.",
part2_p206_a1,Vol.2,Part II,p206-208,1836.,"Southey, Robert.","Sketch of the Progress of English Poetry from Chaucer to Cowper,","[in] The Works of William Cowper, with a life of the author by the editor, Robert Southey, 1835-7, 15 vols., vol. ii, 1836, pp. 114-121, 134-5, 148-9, 177.","[vol. ii,
p. 114]
The first reformation which it [vernacular poetry] under¬
went was to free it from some gratuitous difficulties, and divest
it of the cumbrous ornaments with which it had been over¬
loaded. Chaucer, who is deservedly accounted the Father of
English Poetry, effected this...
[p.115] Father Chaucer, throwing off all trammels, simplified our
verse. Nature had given him the ear and the eye and the
imagination of a poet; and his diction was such as that of all
great poets has ever been, and ever will be, in all countries,—
neither cramped by pedantic rules... nor drooping for want
of strength, but rising and falling with the subject, and always
suited to it.
The seven-lined stanza of his Troilus and Cresseide [foot¬
note, quoting Sidney's praise in the Defence of Poesy] was
adopted from the Provenceal [sic] poets. I know not whether
he had any example of the ten-syllable couplet in the poets of
France, Provence, and Italy, but the Hermit of Hampole,
Richard Rolle,... had shown him the way in this. That
the one form of verse was, in his judgement, as well fitted for
grave and lofty subjects as the other, is certain, for in such
subjects he has employed them both: but it appears that the
couplet took its character in common opinion from his lighter
pieces, and was supposed to be adapted for nothing better.
And while the “Troilus verse,"" as King James called it,
obtained the dignified title of Rhythm Royal, [footnote,
quoting Puttenham, Art of English Poetry, on the metre of
[p. 116] Troilus and “riding rhyme""] the strain in which the knight
related his tale of Palamon and Arcite, and in which “ the
story of Cambuscan bold"" had been pitched, was degraded
in public estimation, and distinguished by the contemptuous
term of riding rhymes. [Footnote: Perhaps Shakespeare
alludes to this appellation when he describes a still more
familiar kind of measure, as the ""right butter-woman's rate
to market.""]
It is a disputed question whether Chaucer's verses be
rhythmical or metrical. I believe them to have been written
[p. 117] rhythmically, upon the same principle on which Coleridge
composed his beautiful fragment of Christabel,—that the
number of beats, or accentuated syllables in every line should
be the same, although the number of syllables themselves might
vary. [Footnote, stating that James Boswell (the younger) had
impugned that opinion, but that in it Southey had the sup¬
port of Farmer and Dr. Nott, who, he thought, had established
the point. He also quotes Gascoigne in this connexion.
See above, 1831, and, for Nott, above, 1815-16.] Verse
so composed will often be strictly metrical; and because
Chaucer's is frequently so, the argument has been raised that
it is always so if it be read properly... But to suppose that
it was written as iambic verse, and that the lines were
lengthened or shortened to the required measure by some¬
times pronouncing a final syllable, and sometimes letting it
[p. 118] remain mute,... is supposing that Chaucer took greater
liberties with the common pronunciation (which must
always be uniform) and relied more on the judgement of the
reader, than one who so perfectly understood the character of
his mother tongue, and was so well acquainted with the
ordinary capacities of men, can be supposed to have done,
without impeachment of his sagacity. Be this as it may, it is
no slight proof of that sagacity, that he should have pitched
the key and determined the length of verse, which... have
been found to accord best with the genius of the language;
and that his ""riding rhyme,"" under the more dignified
denomination of the “heroic couplet,” should be the measure
which Dryden and Pope and their followers have preferred to
all others for grave and lofty subjects.
The “ornate style,"" which is the worst fashion that has ever
been introduced into English verse, began in Chaucer's time,
and he adopted it in some of his smaller and later pieces; per¬
haps as an experiment towards the improvement of a language
then in a state in which experiments might allowably be tried,
.... but unless his faculties were impaired by age, of which
there is no proof or indication, it is not possible that he could
have approved of it himself. His language was what he had
learnt in the country, in the city, and in the court... what
every one could understand, and every one could feel; it was
the language of passion and of real life, and therefore the
language of poetry.  ...
[p. 119] The age after Chaucer was in many respects darker than
that which preceded it; his name, however, was held in
reverence, and succeeding poets were instructed to look to him
as their exemplar.
[p.120]  From Chaucer's time the line of five feet (whether in coup¬
lets or in stanzas) has been the most approved measure.
[p.121] Neither the diction of Chaucer, nor of Surrey,.. the
father and the reformer of our poetry,.. could have been more
perfect than it was. It will not be supposed that because
Surrey is thus named with Chaucer, he is placed in the same
rank with him; for Chaucer stands in the first rank, with
Spenser, Shakespeare, and Milton; and in variety of power
Shakespeare is his only peer.
[p. 134] [Reference to Dryden’s metre in his modernization of
Chaucer.]
[pp.148- [Remarks on the schemes, of 1777, of John Bell and rival
149]
publishers for producing an edition of the Poets of Great
Britain, from Chaucer to Churchill. Bell’s edition comprised
only three writers before Cowley, viz., Chaucer, Spenser and
Donne, and on this point Southey observes:] it is not to the
honour of our country that his collection, which was a mere
bookseller's affair... should still contain the only convenient
and most complete edition of the works of the great father
of English poetry.
[p. 177] In one of his first poems, Mason had in a puerile fiction,
ranked Chaucer and Spenser and Milton below Pope, which is
like comparing a garden shrub with the oaks of the forest.
But he would have maintained no such absurdity in his
riper years.",
part2_p208_a1,Vol.2,Part II,p208-209,1836.,Unknown.,"Chaucer,","[in] The Gentleman's Magazine, new series, vol. v, pp. 501-4; vol. vi, pp. 44-8.","[vol. v,
p. 501]
Few writers are more neglected, less studied, or less known,
though none are more talked of, than Geoffrey Chaucer. And
yet, whether we consider the richness and diversity of his
genius, the soundness of his feelings, the harmony of his
verse, or, in most instances, the subjects he has chosen, few
poets are less deserving of neglect. The language, too, after
all, is not so far removed from our own, as to throw much
difficulty in the way even of the general reader...
[p. 502] The neglect which Chaucer has experienced, arises, perhaps,
in a great measure, from the failings of his editors. [On the
loss of final e, destroying the secret of Chaucer's metre, and
the failure of the early printers, except Caxton, to adhere to
the MSS.]
Early in the last century, John Urry, of Christ's [sic] Church,
Oxford, first undertook to give a perfect and complete text of
Chaucer's works; and, to judge by the list of manuscripts
which he has left us, he had no reason for complaining of lack
of materials. But, in spite of the encomiums which were
lavished upon him by the editor who finished his edition; in
spite of ""his skill in the northern language spoken in the
Lowlands of Scotland,"" which “qualified him to read this
poet with more ease and pleasure than one altogether bred
be-south the Trent could do, without more than common
application;"" still Urry was too ignorant of the language and
spirit of his author, too deficient in correct philological know¬
ledge, to perform, with any degree of success, the task he had
undertaken... His list of manuscripts, too, is a mere
parade...
[p. 504] [A passage in praise of Tyrwhitt's work, with some remarks
on orthography, and some quotations from Orm, the philo¬
logical value of whose work Tyrwhitt overlooked.]
[vol. vi,
pp. 44-8]
[An attack on Cowden Clarke's Riches of Chaucer, fol¬
lowed by eulogy of the Prologue, with extracts, descriptions
of the characters, and quotations from Piers Plowman.]",
part2_p209_a1,Vol.2,Part II,p209,1836.,Unknown.,"Antiquarian Researches Society of Antiquaries,","[in] The Gentleman's Magazine, June 1836, new series, vol. v, p. 648.","Mr. Limburne exhibited [at the Society of Antiquaries]
a portrait in oil of Chaucer, supposed to be an original from
Harbottle Castle, Northumberland.",
part2_p209_a2,Vol.2,Part II,p209-210,1836.,Unknown.,"Review of Sir Harris Nicolas's The Controversy between Sir Richard Scrope and Sir Robert Grosvenor in the Court of Chancery,","[q. v. above, 1832, in] The Quarterly Review, vol. lvi, pp. 15, 27-8.","[pp. 27-8]
In Chaucer's deposition... we think there are traces of
the liveliness and picturesque fancy of the poet. Being asked,
among other questions, if he had ever heard of any interruption
or challenge made by Sir Robert Grosvenor, or his ancestors,
to the use of the arms in dispute by the Scropes, he does not
content himself with saying ""No!"" but adds the following
. anecdote:—
""He was once in Friday-street, London, and walking through
the street he observed a new sign hanging out with these arms
thereon, and inquired ‘What man that was that had hung out
those arms of Scrope?’ and one answered him, saying, “They
are not hung out, Sir, for the arms of Scrope, nor painted there
for those arms, but they are painted and put there by a knight
of the county of Chester, called Sir Robert Grosvenor;’ and
that was the first time that he had ever heard speak of Sir Robert
Grosvenor, or his ancestors, or of any one bearing the name.""",
part2_p210_a1,Vol.2,Part II,p210,[1836.],"Wordsworth, William.","MS. Note on a remark of Hazlitt's in The Spirit of the Age,","[printed in] The Academy, Dec. 23, 1905, p. 1334, col. 1.","[Barron Field, in his (unpublished) Critical Memoirs on
the Life and Poetry of William Wordsworth, quotes Hazlitt’s
remark in the Spirit of the Age, 1825: “Chaucer is a prime
favourite of his [Wordsworth's], but we do not think he has
any cordial sympathy with Shakespeare."" Opposite to this
Wordsworth wrote, in his note on Barron Field’s MS.:]
This is monstrous. I extol Chaucer, and others; because
the world at large knows little, or nothing, of their merits.
Modesty, and a deep feeling how superfluous a thing it is to
praise Shakespeare have kept me often–and almost habitually
–silent on that subject. Who thinks it necessary to praise
the Sun?",[The article in the Academy is by Prof. W. Knight.]
part2_p210_a2,Vol.2,Part II,p210,1836.,"Wordsworth, William.","Letter to Thomas Noon Talfourd,","[dated] Nov. 28, [1836, in] Letters of the Wordsworth Family, ed. W. Knight, 1907, 3 vols., vol. iii, p. 115.","I cannot help catching at the hope that, in the evening of
life, you may realize those anticipations which you throw out.
Chaucer's and Milton’s great works were composed when they
were far advanced in life.",
part2_p210_a3,Vol.2,Part II,p210,1837.,"Burrowes, Amyas Deane.","The Modern Encyclopædia,","vol. iii, pp. 190-1 ; vol. v, pp. 627-8; vol. vii, p. 201.","[The Chaucer and Lydgate articles are reprinted from the
Encyclopœdia Britannica, q.v. above, 1778, vol. i, pp. 452-4.]",
part2_p210_a4,Vol.2,Part II,p210-211,1837.,"Collier, John Payne.","A Catalogue, Bibliographical and Critical,","of Early English Literature, forming a portion of the Library at Bridgewater House, pp. 58-9, 93, 118, 144, 179, 250, 268, 286, 304, 327.","[Works, 1561 and 1602 (pp. 58-9). Full literary as well
as bibliographical accounts are given of the books, from which
the following Chaucer allusions are quoted: Davy, 1596
(p. 93); Fairfax anticipated by Chaucer in his account (from
Tasso) of the singing of birds (p. 118); Feylde, 1509 (p. 144);
'Fortune' printed in various editions of Chaucer, and also in
the ""Proverbs"" of Lydgate (p. 179); ‘Remedy for Sedition,’
1536 (p. 250); Rowlands, 1620 (p. 268); Guilpin, 1598.
(p. 286); Taylor, 1620 (p. 304); Warner, 1606 (p. 327);
q. v. above, vol. i, under the various dates here given.]",
part2_p211_a1,Vol.2,Part II,p211,1887.,"[Craik, George Lillie, and Macfarlane, Charles.]",The Pictorial History of England,"[published by Charles Knight and, with The Pictorial History of England during the reign of George the Third, 4 vols. 1841-4, commonly called “Knight's Pictorial History of England""], 4 vols., 1837-41, vol. i, 1837, pp. 604, 812, 850-1, 862, 865-6, 868-71, 873, 880; vol. ii, pp. 203-4, 206, 209-10, 217-18, 222, 824, 837-9.","[vol. i,
p. 851]
[Chaucer distances Langland, and compared with his pro¬
ductions all that precedes is barbarism : he is the founder
of our language and literature. Only Shakespeare surpasses
his range of qualities, fancy and observation, tenderness and
humour. His sources as diverse as his qualities. The Canter¬
bury Tales mentioned as his crowning work and as comprehend¬
ing all his powers.]
[vol. ii,
p. 209]
[Occleve’s portrait of Chaucer.] Occleve repeatedly speaks
of Chaucer as his master... All that Occleve appears to
have gained, however, from his admirable model, is some
initiation into that smoothness and regularity of style of which
Chaucer's writings set the first great example.
[p. 218] [Specimens of Chaucer from Prologue and Persones Tale.]
[p. 839] [Chaucer, in spite of contentions to the contrary, as regular
as Surrey in syllabic as well as accentual metre; Surrey
merely restored the art that had been lost since Chaucer.]",
part2_p211_a2,Vol.2,Part II,p211,1837.,"Devon, Frederick.",Issues of the Exchequer... from King Henry III. to King Henry VI.,,"Pp. 203 [allowance to Philippa Chaucer, 27 Nov. 1376],
210 [payment of £12. 13s. on account of Chaucer's pension,
24 May, 1379], 214 [payment of £14 on account of his
wages and expenses in going upon the King’s message to
Lombardy, 28 Nov. 1380], 215 [gift of £22 by Richard II.
to Chaucer for going to France in the time of Edward III.,
6 March, 1381], 239 [payment to Chaucer, as Clerk of the
Works, of £66. 13s. 4d., 7 Oct. 1389]. [See above, vol. i,
pp. 3-4 (6 July 1374), 1-2 (6 Nov. 1367), 6, 9 (14 and
22 July 1389).]",
part2_p212_a1,Vol.2,Part II,p212,1837.,"Emerson, Ralph Waldo.","The American Scholar,","an oration delivered... August 31, 1837. (Works, Centenary Edition, 1903, 12 vols., vol. i, p. 91.)","We read the verses of the great English poets, of Chaucer,
of Marvell, of Dryden, with the most modern joy,–with a
pleasure, I mean, which is in great part caused by the abstrac¬
tion of all time, from their verses.",
